SMILES
C[C@]12CCC3=C(CC[C@@H]4[C@](C)(C(=O)O)CCC[C@@]34C)[C@H]1OC[C@@H]2O
C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC(=O)[C@]13C[C@@H](CO)[C@H](CC[C@H]12)C3
C=C1C[C@@]23CC[C@@H]4[C@](C)(C=O)[C@H](O)CC[C@@]4(C)[C@@H]2CC[C@H]1C3
C=C1C[C@@]23CC[C@@H]4C(C)(C)[C@H](O)CC[C@@]4(C)[C@@H]2CC[C@H]1C3
C=C1C[C@@]23CC[C@@H]4[C@](C)(CO)[C@H](O)CC[C@@]4(C)[C@@H]2CC[C@H]1C3
