SMILES
CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1
IC(I)I
BrC(Br)Br
ClC(Cl)Br
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
BrCCBr
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
CCBr
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
