SMILES
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1
CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21
COc1cc(C(=O)OC2C3C=COC(OC4OC(CO)C(O)C(O)C4O)C3C3(CO)OC23)ccc1O
CC(=O)Oc1cccc2oc(=O)[nH]c12
O=[N+]([O-])OC1COC2C(O)COC12
Nc1nc(=O)c2ncn(COCCO)c2[nH]1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
