SMILES
COc1cc(OC)c2oc3cc(OC)c(OC)c(OC4OC(OC5OCC(O)C(O)C5O)C(O)C(O)C4O)c3c(=O)c2c1
IC(I)I
BrC(Br)Br
ClC(Cl)Br
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
O=C(CCBr)N1CCN(C(=O)CCBr)CC1
BrCCBr
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
CCBr
OCCCl
