SMILES
C[n+]1c(CCc2ccc(-c3ccccc3)cc2)cccc1CCc1ccc(-c2ccccc2)cc1
C/C=C1\N(C)[C@H](C)CC1(c1ccccc1)c1ccccc1
CN(C)CCC=C1c2ccccc2CCc2ccccc21
c1ccc(CCCN2CCC(Cc3ccccc3)CC2)cc1
CCCCCCCCCCc1cccc(CCCCCCCCCC)[n+]1C
CCCCCCCN(CC)CC#CC(c1ccccc1)c1ccccc1
CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1
CC[N+](CC)(CC)CC
CCCCCCCC[N+](C)(C)C
C[N+](C)(C)C
CCC[N+](CCC)(CCC)CCC
CCCCCC[N+](CC)(CC)CC
CCCC[N+](CCCC)(CCCC)CCCC
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
