SMILES
CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1
C[n+]1c(CCc2ccc(-c3ccccc3)cc2)cccc1CCc1ccc(-c2ccccc2)cc1
CCC(CC)CN(Cc1ccc(F)cc1)C1CCN(Cc2ccc(N(CC)CC)cc2)CC1
C[N+](C)(C)C
CCCCCCC#Cc1cccc(C#CCCCCCC)[n+]1C
CCCCCCCN(CC)CC#CC(c1ccccc1)c1ccccc1
CCCCCCCCCC#CCc1cccc(CC#CCCCCCCCCC)[n+]1C
CC[N+](CC)(CC)CC
CCCCCCCCCCc1cccc(CCCCCCCCCC)[n+]1C
CCCCCCCC[N+](C)(C)C
CCCCCC[N+](CC)(CC)CC
CCC[N+](CCC)(CCC)CCC
CCCC[N+](CCCC)(CCCC)CCCC
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
