SMILES
Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCOCC1
ClC(Cl)Cl
O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21
CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1
C[N+](C)(C)C
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(C(C)C)C(C)C)c(I)c1
Cc1cccc(-c2noc([C@H]3CNCC[C@]3(O)c3ccc(F)c(F)c3)c2Br)c1C
O=C(NCC1CCN(Cc2ccc(Br)nc2)CC1)c1cc(Cl)cc(Cl)c1
C1CCC(C(C[C@H]2CCCC[NH2+]2)C2CCCCC2)CC1
NC(=O)c1cn(-c2cccc(Br)c2)c2ncccc2c1=O
CC1(C)C2=C3C=C4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)cc21)c1ccc(S(=O)(=O)[O-])cc1C5(C)C
Clc1ccc(C23CNCC2C3)cc1Cl
CCCCCCCC[N+](C)(C)C
O=C(Cc1ccc(Cl)cc1)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H]1C[C@H]2CC[C@@H](C1)N2
COc1cc(-c2cn(Cc3cc(Br)cc(Br)c3)nn2)ccc1-n1cnc(C)c1
